,coal_c,elec_g,elec_c,hydro_g,nuclear_g,gas_g,oil_c,oil_g,country_Australia,country_Austria,country_Bangladesh,country_Belgium,country_Bulgaria,country_Canada,country_Denmark,country_Egypt,country_Finland,country_France,country_Germany,country_Greece,country_Hungary,country_Iceland,country_Indonesia,country_Ireland,country_Italy,country_Luxembourg,country_Netherlands,country_Norway,country_Poland,country_Portugal,country_Switzerland,country_UK,country_USA,country_Venezuela,country_infrequent_sklearn
168,-0.5519294380403099,-0.6812088491748205,-0.8046382941403002,-0.2658318548874083,-0.4034042857537125,-0.2627151517762125,-0.8285995281783856,-0.21898696638309556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
320,-0.4468640518542729,-0.6812088491748205,-0.4176803081137853,-0.1706379620950387,-0.35758593649855086,-0.21870308506963157,0.3259497886691284,-0.2500663925638047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,-0.5636987228406127,-0.6812088491748205,1.3592064123816172,2.7648425929856764,-0.4034042857537125,-0.27512254904976585,0.9280798144355699,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,2.4280289540530378,0.7146860002084401,0.32427453235003373,-0.3360337558862525,-0.4034042857537125,-0.27512254904976585,-0.22716965360469568,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3342,-0.39905133235304263,-0.5137014672488293,-0.7038085337695761,-0.34118170356293953,-0.4034042857537125,-0.2147952434086699,-0.8159968067088555,-0.24131693781676872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,0.1563117941612482,-0.08927875481609608,-0.33207013421411385,-0.19709668758415655,-0.4034042857537125,-0.27512254904976585,-0.6731659633875136,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2906,-0.10481921234547133,0.43374007482623955,0.24627415168588865,-0.29056501132288803,-0.4034042857537125,-0.27512254904976585,0.23493013361141057,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,2.967454507400252,0.9161189278409612,0.38705532654312613,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.1641560462570449,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1270,-0.584785358107822,0.9514580379519297,0.48408019029608707,1.004762158274794,2.3493916977217264,-0.27512254904976585,0.3259497886691284,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
824,-0.6491486343594782,-0.6812088491748205,-0.8139602908538199,-0.31762768598077923,-0.4034042857537125,-0.27512254904976585,-0.7200760933018758,-0.16672144741436196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2230,-0.20657448718142307,0.06974724068326273,-0.12660571685490243,-0.07026736214175469,-0.4034042857537125,-0.27512254904976585,0.07389535927852506,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2997,-0.5858887285578503,-0.12815177593816157,-0.2711917883299031,0.044195385082907275,-0.4034042857537125,-0.27512254904976585,-0.43511455785194364,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1683,1.729227669035056,-0.06277442223286961,-0.31875299605194274,-0.3315760358310207,-0.4034042857537125,-0.2542644441843829,-0.7473819898191911,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,2.3912499390520914,1.1387553215400634,0.8912041283967468,-0.12088405438180623,-0.4034042857537125,0.06437119524628009,0.4309724675818798,-0.15272718738780927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,0.14773002399436072,-0.6812088491748205,-0.3434848240674034,-0.2859634938465197,-0.4034042857537125,-0.27512254904976585,-0.19916360589462875,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,0.1563117941612482,0.15632806045513584,0.1511517362418093,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,0.045889311568457984,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2316,-0.2666468783496355,2.534650170923324,2.1582347021118835,1.8617947882483936,6.053657433874918,-0.27512254904976585,0.2699376932489944,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,-0.3365270068514337,-0.6812088491748205,-0.711037837343326,-0.2830875454237895,-0.4034042857537125,-0.27512254904976585,-0.5009287699706012,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,-0.6491486343594782,0.10331939528868292,-0.14372775163483673,-0.34118170356293953,-0.4034042857537125,2.1550664838607787,-0.11514546276442754,0.05110225212937076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3107,-0.4640275921880479,1.3684595372613595,1.2070105476710902,-0.34118170356293953,-0.4034042857537125,0.9411931679245572,1.6912446145348974,0.7891473570079959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,0.2421294958301231,-0.6812088491748205,-0.4519243776736539,-0.09183697531223121,-0.34723985763448206,-0.27512254904976585,-0.0031212719241593945,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,1.2878794890236993,-0.6812088491748205,-0.04099554295523102,-0.2566288199346717,0.5166577275152597,-0.27512254904976585,-0.17815907011207846,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2630,-0.6491486343594782,-0.2041308626767441,-0.5051929303223384,-0.34103790614180307,-0.4034042857537125,2.240550520194316,-0.2691787251697963,-0.1265640055990369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,-0.6491486343594782,-0.6812088491748205,-0.8236627772291161,-0.33252509881052167,-0.4034042857537125,-0.2603704467796355,-0.812496050745097,0.27196818211365836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1468,1.5943712806982528,0.12098895034416722,-0.14182530332595514,-0.33439446528529626,-0.22142414859107443,-0.27512254904976585,-0.6885692896280503,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1881,-0.15630983334679627,0.0909507067498439,-0.12280082023713927,-0.09212457015450425,0.7328168752109823,-0.27512254904976585,0.03888779964094122,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,5.603283915801411,-0.6812088491748205,1.3021329631151697,-0.30983386575518035,-0.4034042857537125,-0.27512254904976585,1.7892657815201318,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,1.1162440856859495,0.0344081305722941,-0.17606937288582372,-0.3272621131969254,-0.4034042857537125,-0.25162665106323373,-0.5366364808009366,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,-0.6219321632587779,-0.5789021254035663,-0.7859943007132606,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.8475036103826808,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
298,-0.5508260675902815,-0.6812088491748205,-0.8010236423534252,-0.25547844056557956,-0.4034042857537125,-0.26010178266544437,-0.8208978650581171,-0.2250105826553943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
912,-0.60673017039172,-0.6812088491748205,-0.6979109440120431,-0.2623807167801321,-0.4034042857537125,-0.1898827528200392,-0.4463169769359704,-0.12169643689414904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2266,0.6381168906736462,0.5909991148200499,0.40037246470529725,-0.2730217259442338,1.2501208184144204,-0.2292054095334661,0.12290594277114243,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,-0.17592530801396772,0.027340308550100376,-0.15894733810588943,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.30418628480738014,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,0.4750632575027838,-0.6812088491748205,-0.07714206082398117,-0.33842079307711853,0.40950191070883324,-0.27512254904976585,0.8860707428704696,-0.25129545366178885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,-0.6268360319255707,-0.596218289357941,-0.8248042462144449,-0.29574171848380243,-0.400171136108691,-0.25296997163418933,-0.9203193344288553,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
543,-0.63419183492576,-0.6812088491748205,-0.640266760252931,-0.14216607271000972,-0.4034042857537125,-0.07484566392547974,-0.30418628480738014,0.30847494740031745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2976,-0.4247966428537051,0.9178858833465096,0.5849099506668112,-0.09701368247314555,5.019049547468041,-0.27512254904976585,-0.09414092698187723,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,-0.6491486343594782,-0.6812088491748205,-0.7509892518298394,-0.34118170356293953,-0.4034042857537125,-0.15764305911710533,-0.4673215127185207,0.49100877383361297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,-0.6491486343594782,-0.6812088491748205,-0.6783157264305627,-0.34118170356293953,-0.4034042857537125,0.04483198694147173,0.9490843502181203,0.3936573997358554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1276,1.5208132506963599,0.5591939157201782,0.4041773613230604,-0.27762324342060213,1.1854578255139905,-0.2357998923363389,0.15091199048120935,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,-0.6175186814586642,-0.5833195141674374,-0.808062701096287,-0.29574171848380243,-0.3877927917534659,-0.23384597150585806,-0.9238200903926136,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
582,-0.32058943368435694,-0.6812088491748205,-0.7603112485433592,-0.3315760358310207,-0.4018338987832735,-0.27512254904976585,-0.6402588573281847,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,2.697741730726645,-0.6812088491748205,-0.313045651125298,-0.3284987710186994,-0.4034042857537125,-0.23799805327062987,-0.6584627883397283,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
679,-0.07171809884461959,-0.6812088491748205,-0.021971059866415146,0.5618661011743433,-0.4034042857537125,-0.27512254904976585,0.14391047855369257,-0.25129545366178885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,-0.6252422746088631,0.7411903327916665,0.6952519525819433,0.6999116254653929,2.099977296534355,-0.27512254904976585,0.15791350240872612,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1542,1.5453325940303242,1.5804941979271712,1.4162798616480647,-0.06250230140038317,1.6103860645739578,0.12054641912260429,1.0611085410583887,-0.1502934030353653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3132,-0.435830347353989,0.8878476397521863,0.5145193632381925,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,-0.15715453432952814,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,-0.6491486343594782,2.181259069813638,1.967989871223725,-0.34118170356293953,-0.4034042857537125,0.6139114288190163,3.210572702806034,2.9430465089208835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2481,-0.5476385529568661,-0.5933911605490635,-0.8023553561696423,-0.28337514026606253,-0.4034042857537125,-0.2692852105687043,-0.9154182760795935,-0.2379704843321583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3009,1.1162440856859495,0.04500986360558469,-0.1627522347236526,-0.32231548190982945,-0.4034042857537125,-0.2515778030424717,-0.5149317938256347,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,1.8395647140378952,0.7747624873970866,0.2995427043345731,-0.29229058037652617,1.6473363462313464,-0.27512254904976585,-0.3538970194927491,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1590,-0.6491118553444772,-0.6458697390638519,-0.8541019501712214,-0.30063083080244374,-0.4034042857537125,-0.27512254904976585,-0.9416039306885062,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423,0.6503765623406284,0.8330720190801849,0.36993329176319184,-0.3402038810992113,-0.4034042857537125,0.052159190055774886,0.19292106204630996,-0.0486829063208308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,-0.4468640518542729,0.8083346420025068,2.234332634467147,-0.28049919184333233,-0.4034042857537125,-0.27512254904976585,3.2035711908785176,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,-0.5622275622405748,-0.3454873031206186,-0.54324189649997,0.08445866300113003,-0.3880699188658963,-0.2670626256240324,-0.6507611252194598,-0.23243362493034833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1085,-0.6306365301423351,-0.5727177811341468,-0.7926528697943461,-0.2989052617488056,-0.4034042857537125,-0.2548994684542891,-0.708873674217849,-0.19562263659963372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,-0.6491486343594782,-0.1811604411046145,-0.4233876530404301,-0.34118170356293953,-0.4034042857537125,0.638335439200027,-0.5275345152951648,0.11681442964535715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1467,-0.6090595080084465,-0.6585918187038006,-0.8672668924686819,-0.3213951784145558,-0.4034042857537125,-0.27500287139889884,-0.9747910972249356,-0.24887992269198828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2062,-0.5455544087734792,-0.5997522003690379,-0.7934138491178988,-0.32553654414328725,-0.4034042857537125,-0.27512254904976585,-0.8363011912986541,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
522,-0.6178864716086738,-0.6812088491748205,-0.751750231153392,-0.27244653625968773,-0.4034042857537125,-0.23091509026013682,-0.5905481226428158,-0.20681804462087586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2194,1.8273050423709132,0.3931000981986256,-0.021971059866415146,-0.3402901595518932,-0.4034042857537125,-0.27512254904976585,-0.45051788409248045,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2964,0.9200893390142353,-0.13875350897145214,-0.3263627892874691,-0.20802529159053132,-0.3596182019897072,-0.26029717474849245,-0.7760881887220098,-0.24229045155774628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2432,0.33652896766588564,0.23937496921591211,0.08266359712207215,-0.23505920676419517,-0.4034042857537125,-0.27512254904976585,0.34695432445167873,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,0.8955699956802711,0.11038721731087664,-0.13421551009042879,-0.2882642525847039,0.7605295864540236,-0.2008735574914939,-0.6640639978817418,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2229,1.1407634290199138,-0.01506662358306197,-0.26548444340325833,-0.32757846752342573,-0.4034042857537125,-0.2541423241324778,-0.641659159713688,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,-0.2384496335155766,9.107724651563489,9.539734140572442,-0.34118170356293953,-0.4034042857537125,-0.27512254904976585,0.5289936345671146,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,-0.6345596250757695,-0.6812088491748205,-0.854862929494774,-0.3095462709129074,-0.4013720202625562,-0.25800131777267743,-0.9518261381026807,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,-0.29484412318369446,-0.6812088491748205,-0.4043631699516142,-0.03345522233080815,-0.2602219443313323,-0.27512254904976585,-0.08713941505436046,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3276,1.0672053990180208,0.05031073012222998,-0.14182530332595514,-0.34118170356293953,-0.4034042857537125,-0.2554367966826714,-0.7417807802771778,-0.24210791773131302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1743,1.9376420873737523,0.05561159663887527,-0.06192247435292848,-0.20026023084915975,-0.4034042857537125,-0.23238053088299745,-0.4659212103330173,-0.17402280047169374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3035,-0.6400274386392435,-0.628906966210587,-0.8354579567441819,-0.34118170356293953,-0.4034042857537125,-0.24752341731922398,-0.9805323370054994,-0.25129545366178885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,0.22128805399625345,0.4902826510037893,0.14734683962404613,0.047071333505637476,1.6103860645739578,-0.27512254904976585,-0.10814395083691077,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,-0.48609500118861576,-0.6812088491748205,-0.8442092189650372,-0.32004348265587257,-0.4034042857537125,-0.27512254904976585,-0.862206785430466,-0.25129545366178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
